"","Cmean","pval","I","pval.1","Lambda","pval.2","K","pval.3","K.star","pval.4"
"2",0.830532007093978,0.001,0.529631054425242,0.001,1.00097206054261,0.001,0.225627586090719,0.001,0.915424975528883,0.001
"3",0.638565105689096,0.001,0.370309542502019,0.001,0.9999961666099,0.001,0.174442338636326,0.001,0.583910644769717,0.001
"4",0.774239271576733,0.001,0.547562123534658,0.001,1.00210974553486,0.001,0.302165281024478,0.001,0.84673159363677,0.001
"5",0.693405046474495,0.001,0.295923502347777,0.001,1.00132292825241,0.001,0.161737383255631,0.001,0.575578558337475,0.001
"6",0.729337119125349,0.001,0.310206731988239,0.001,1.00000099753781,0.001,1.11314813747149,0.001,0.887149314801255,0.001
"7",0.760738071953319,0.001,0.381196391530451,0.001,1.00328286557005,0.001,0.323211891869683,0.001,0.518748806481915,0.001
"8",0.679708811194545,0.001,0.237584622698023,0.001,1.00104476351681,0.001,0.362162955854283,0.001,0.633842639358587,0.001
"9",0.747023970574096,0.001,0.556522804541045,0.001,1.01238245317491,0.001,0.654313083829474,0.001,0.719281116156608,0.001
"10",0.690797148336785,0.001,0.413956131180841,0.001,1.02199368707511,0.001,0.154092979314223,0.001,0.645779617367731,0.001
"11",0.784721622536798,0.001,0.311882237305255,0.001,1.00000795100717,0.001,1.50653301782432,0.001,1.14555837232679,0.001
"12",0.755833311542345,0.001,0.325873250557185,0.001,1.00341324421196,0.001,1.7543683177216,0.001,0.871082382672962,0.001
"13",0.626403868133033,0.001,0.376384676100316,0.001,1.01565600897893,0.001,0.289561923066128,0.001,0.539833468348232,0.001
"14",0.855424706336292,0.001,0.405880907395271,0.001,1.00194721371514,0.001,1.68614060086676,0.001,1.13422534951038,0.001
"15",0.684097082206639,0.001,0.372563799382533,0.001,0.99999118026102,0.001,0.133251220779707,0.001,0.451893393173819,0.001
"16",0.741357721382539,0.001,0.334797583974815,0.001,1.00108079041545,0.001,0.293637303960971,0.001,0.774281634332188,0.001
"17",0.852528387613776,0.001,0.468575218586354,0.001,1.0023373930332,0.001,0.698877364419008,0.001,1.23717563267895,0.001
"18",0.536231535235663,0.001,0.296839877204578,0.001,1.00359123453623,0.001,0.229685393694746,0.001,0.364106453409167,0.001
"19",0.830248416078438,0.001,0.481477454098798,0.001,1.00107280607681,0.001,0.707156846051242,0.001,1.20162890406787,0.001
"20",0.638711155060215,0.001,0.535700197171261,0.001,1.00374606691427,0.001,0.161985413593499,0.001,0.686572045321942,0.001
"21",0.784902723943719,0.001,0.267857413552819,0.001,1.0023677562347,0.001,2.6767096400925,0.001,1.0768227711495,0.001
"22",0.748075034322648,0.001,0.459906687614228,0.001,1.00414201176359,0.001,0.300893638217582,0.001,0.878172881900492,0.001
"23",0.83599326657496,0.001,0.493987709587199,0.001,1.00634988665337,0.001,0.47281519234718,0.001,1.11289661352895,0.001
"24",0.791918951000209,0.001,0.443785753727667,0.001,1.01254655966331,0.001,0.214692998578662,0.001,0.715723959295186,0.001
"25",0.831530372750382,0.001,0.316229119767711,0.001,1.01782516123525,0.001,2.77702867657744,0.001,1.4434291769381,0.001
"26",0.72385231276151,0.001,0.343025747830254,0.001,1.00425957275435,0.001,0.616395726778569,0.001,0.690961727462414,0.001
"27",0.786473636270633,0.001,0.469205378162517,0.001,1.01257629111974,0.001,0.68315038232686,0.001,0.91098815905814,0.001
"28",0.707282948567076,0.001,0.355588056506793,0.001,1.00445713335856,0.001,0.473123591903106,0.001,0.614212626768994,0.001
"29",0.632827181562539,0.001,0.307986945346198,0.001,1.00630872604047,0.001,0.605953644499146,0.001,0.523108798461508,0.001
"30",0.739620239110466,0.001,0.246121841906555,0.001,1.0000105171296,0.001,0.718024674916647,0.001,0.714603889558476,0.001
"31",0.689214656260795,0.001,0.404123341901574,0.001,1.0178443853917,0.001,0.108377686659402,0.001,0.461455783399491,0.001
"32",0.824366094768528,0.001,0.451554304512495,0.001,1.0070285553795,0.001,0.879601778178271,0.001,1.07993067443298,0.001
"33",0.7533037904459,0.001,0.301449335291994,0.001,1.00000869735698,0.001,3.48827125291397,0.001,1.16220903142468,0.001
"34",0.910666630906704,0.001,0.402835217325859,0.001,1.00480502947674,0.001,8.37110359595411,0.001,4.1149237229713,0.001
"35",0.880407730574007,0.001,0.423796746502976,0.001,1.0010755960462,0.001,4.49583652585594,0.001,2.39115703141165,0.001
"36",0.923592373691734,0.001,0.472501199053855,0.001,1.00650018240932,0.001,2.56920481146584,0.001,2.45848262074127,0.001
"37",0.85649686856424,0.001,0.628316818533443,0.001,1.00740960996912,0.001,0.306424504487589,0.001,1.20614989943811,0.001
"38",0.874692114944905,0.001,0.37233837920592,0.001,1.00048879265286,0.001,5.1001625650773,0.001,2.44644547988627,0.001
"39",0.591508160629064,0.001,0.465177354079102,0.001,1.00056833907585,0.001,0.149335278931325,0.001,0.39876339419866,0.001
"40",0.719813384913539,0.001,0.403207933409156,0.001,1.01655063929859,0.001,0.154874975522489,0.001,0.554205005447532,0.001
"41",0.846337846602324,0.001,0.559972213811898,0.001,1.00191889635183,0.001,0.441568848539164,0.001,1.5053706265525,0.001
"42",0.898566864125386,0.001,0.439552844351837,0.001,1.00364447651778,0.001,2.12336687758307,0.001,1.69808176537761,0.001
"43",0.591491702919493,0.001,0.355437919540726,0.001,1.01989312719578,0.001,0.453636830705161,0.001,0.530664950892187,0.001
"44",0.871890319482965,0.001,0.573021976638722,0.001,1.00419019346324,0.001,1.28587048311113,0.001,1.73634233253373,0.001
"45",0.809399603694243,0.001,0.481201534025476,0.001,1.00055432159307,0.001,0.532780660832612,0.001,1.00863423531332,0.001
"46",0.81800742145106,0.001,0.474355664441396,0.001,1.01021971614015,0.001,0.954705736479185,0.001,1.09600782478887,0.001
"47",0.725727944124484,0.001,0.288312011816231,0.001,1.00624085028882,0.001,1.11339310984721,0.001,0.782278999959995,0.001
"48",0.698806742422847,0.001,0.290515291000881,0.001,1.00696984115538,0.001,0.475222574352413,0.001,0.736890905183989,0.001
"49",0.868928379404683,0.001,0.538513722077198,0.001,1.01852068496288,0.001,0.74657126332328,0.001,1.59018072443664,0.001
"50",0.8413386058477,0.001,0.444728199293512,0.001,1.00985341759072,0.001,1.27543196816258,0.001,0.91439265977657,0.001
"51",0.746627146770256,0.001,0.218788794458997,0.007,1.00813579593854,0.001,2.49780001608235,0.001,0.885199947702407,0.001
"52",0.723942542936355,0.001,0.253516783172226,0.001,1.00442736929692,0.001,1.31768641734527,0.001,0.745669857934795,0.001
"53",0.838827805459112,0.001,0.476022775189634,0.001,1.0053221821833,0.001,0.392414634594714,0.001,1.27746217821449,0.001
"54",0.861540502165535,0.001,0.350458690568881,0.001,1.01090289440755,0.001,3.34863699440535,0.001,1.58061771715322,0.001
"55",0.658423252732004,0.001,0.191372450044843,0.006,1.00424294086437,0.001,1.82687621393035,0.001,0.658437994897364,0.001
"56",0.644158402620554,0.001,0.3164715852129,0.001,1.00811819694064,0.001,0.500934733902369,0.001,0.470002843876241,0.001
"57",0.573852668908365,0.001,0.3370528278788,0.001,1.00997498963508,0.001,0.191794647908615,0.001,0.429131757781298,0.001
"58",0.497647962882697,0.001,0.304836109628635,0.001,1.00872848429964,0.001,0.0803218247157241,0.001,0.261923803741685,0.001
"59",0.711020600000093,0.001,0.210886723857241,0.003,1.00392315748456,0.001,2.00907141792622,0.001,0.779979614048771,0.001
"60",0.830299181522518,0.001,0.316141338831259,0.001,1.00857581401137,0.001,2.28400643764718,0.001,1.26571371102345,0.001
"61",0.805341268840942,0.001,0.391821341102538,0.001,1.0048677196906,0.001,1.28200856177484,0.001,0.841550945775307,0.001
"62",0.779531777118282,0.001,0.208753459977811,0.014,1.00329466322835,0.001,4.56432782703293,0.001,1.47679561619592,0.001
"63",0.734589133293058,0.001,0.380032730933382,0.001,1.01317859929156,0.001,1.93528593355311,0.001,0.892634682832037,0.001
"64",0.678933871042018,0.001,0.371652053388623,0.001,1.0047386779793,0.001,0.342579261772721,0.001,0.725716558815418,0.001
"65",0.728987935509717,0.001,0.33348779481217,0.001,1.01299889969045,0.001,0.575399800097711,0.001,0.960767497650257,0.001
"66",0.67784159533775,0.001,0.358058821228377,0.001,1.0084859075294,0.001,0.607032732059436,0.001,0.733249620195158,0.001
"67",0.791383448822988,0.001,0.501950499521838,0.001,1.00418365962195,0.001,0.36295266052299,0.001,1.26603547296183,0.001
"68",0.636158446678881,0.001,0.27058753910082,0.001,1.00914487046654,0.001,0.763500965079913,0.001,0.525840070774613,0.001
"69",0.740599666529465,0.001,0.342286271171372,0.001,1.01014381709762,0.001,0.221997111957492,0.001,0.686880016692128,0.001
"70",0.690785956530714,0.001,0.235718647812976,0.001,1.01877482885736,0.001,0.449110295386711,0.001,0.436493778324803,0.001
"71",0.571272234654719,0.001,0.256129612496611,0.001,1.00920571812818,0.001,0.136032247294832,0.001,0.430430650746669,0.001
"72",0.861388118488828,0.001,0.569685726377083,0.001,1.01177551285485,0.001,0.298244475226983,0.001,1.03950525767076,0.001
"73",0.805279834222995,0.001,0.409610047691311,0.001,1.00653101508189,0.001,1.39188598881513,0.001,1.17829050037249,0.001
"74",0.871816828854224,0.001,0.516351927166361,0.001,1.01016400563533,0.001,1.55687382178599,0.001,1.20764164505979,0.001
"75",0.761368788953958,0.001,0.528510849758183,0.001,1.00880100831296,0.001,0.293500555368094,0.001,0.978553068930089,0.001
"76",0.688377364256654,0.001,0.265538168578658,0.001,1.00658036291977,0.001,0.323172426962141,0.001,0.677443157837775,0.001
"77",0.858010671423086,0.001,0.524338099098343,0.001,1.02520599254444,0.001,1.71159204707555,0.001,1.42525753044942,0.001
"78",0.86770654996766,0.001,0.492494290332687,0.001,1.01146048038175,0.001,0.351797846282669,0.001,1.23393294879509,0.001
"79",0.800635617716536,0.001,0.493860826948638,0.001,1.00114181894796,0.001,0.431508010742111,0.001,1.05607536619044,0.001
"80",0.68799273402943,0.001,0.288388473540376,0.001,1.00807444353263,0.001,0.651805757625397,0.001,0.71193844897113,0.001
"81",0.677446038726354,0.001,0.467793317721316,0.001,1.01157087139675,0.001,0.596800108309572,0.001,0.583559849875082,0.001
"82",0.869459268833622,0.001,0.479085941383837,0.001,1.00591034333204,0.001,1.13112160604054,0.001,1.38453130796025,0.001
"83",0.722851042457543,0.001,0.329182651794327,0.001,1.01014593178266,0.001,0.23374527584832,0.001,0.742382635832085,0.001
"84",0.557192765888673,0.001,0.233504061336976,0.001,1.01477812742579,0.001,0.608000409714936,0.001,0.595971634275989,0.001
"85",0.712541940235992,0.001,0.505014118989508,0.001,1.01153907623743,0.001,0.186919438286729,0.001,0.577335089952144,0.001
"86",0.732363405452431,0.001,0.325306288616063,0.001,1.00824248610425,0.001,0.250903496300443,0.001,0.881672046699842,0.001
"87",0.766060205402587,0.001,0.475802965732512,0.001,1.0033287307774,0.001,0.458361352475772,0.001,0.674101267280902,0.001
"88",0.811736747673216,0.001,0.469419560832591,0.001,1.01474035953056,0.001,0.29714970010313,0.001,1.00315765820242,0.001
"89",0.562477774993991,0.001,0.366997789005826,0.001,1.01473853855796,0.001,0.136776036857258,0.001,0.42560315590923,0.001
