"","Cmean","pval","I","pval.1","Lambda","pval.2","K","pval.3","K.star","pval.4"
"49",0.891140182917152,0.001,0.387700781280631,0.001,1.03306294435013,0.001,3.52473092836219,0.001,2.57844151399127,0.001
"50",0.490018659375906,0.001,0.33549388791958,0.001,1.04092614166142,0.001,0.0871162922961486,0.001,0.343417677888654,0.001
"51",0.628209714766306,0.001,0.324738211510511,0.001,1.03582266158856,0.001,0.308661488754523,0.001,0.494074289537823,0.001
"52",0.825963270832564,0.001,0.395425601084627,0.001,1.00607038898823,0.001,0.89273820068188,0.001,1.09187839315707,0.001
"53",0.721787068124102,0.001,0.322408054477798,0.001,1.0210507415181,0.001,0.752071222359901,0.001,0.635866897649971,0.001
"54",0.831380240410118,0.001,0.365471968979539,0.001,1.01426308930189,0.001,1.00505289076293,0.001,1.27283730001872,0.001
"55",0.690173182167111,0.001,0.382747274707126,0.001,1.00238732857516,0.001,0.549452743473301,0.001,0.602441487309496,0.001
"56",0.838764501304401,0.001,0.371019603724134,0.003,1.01784762843995,0.001,3.20305182612189,0.001,1.91109293985613,0.001
"57",0.627323074726739,0.001,0.360440321128934,0.001,1.01921962438005,0.001,0.996887564302158,0.001,0.643279876046335,0.001
"58",0.910569860111887,0.001,0.614637562828527,0.001,1.00320498887505,0.001,0.544607084625806,0.001,1.49062708815496,0.001
"59",0.789784319515209,0.001,0.260362275393528,0.004,1.00705125244984,0.001,1.95543700982819,0.001,1.0014945221275,0.001
"60",0.805623040397404,0.001,0.480250966296132,0.001,1.01887599635254,0.001,1.67144345490834,0.001,1.49492854842474,0.001
"61",0.630682688761111,0.001,0.32950409385183,0.001,1.01276696197477,0.001,0.233328031574099,0.001,0.350172542511085,0.001
"62",0.834436611347233,0.001,0.573041377590129,0.001,1.01253518184634,0.001,0.288011489977416,0.001,0.78181776139718,0.001
"63",0.771911623086501,0.001,0.54843961881674,0.001,1.00199836363715,0.001,0.172297514456759,0.001,0.960415141521969,0.001
"64",0.744650223208307,0.001,0.422090890296686,0.001,1.00798241753984,0.001,0.720309830545757,0.001,0.704602287988912,0.001
"65",0.581300932858598,0.001,0.320247642032761,0.001,1.04558858695323,0.001,0.238029293137097,0.001,0.44960606899006,0.001
"66",0.765643078499587,0.001,0.536693781742605,0.001,1.01784572346876,0.001,0.226372959295056,0.001,1.07425620349474,0.001
"67",0.692130472704908,0.001,0.242214482443491,0.002,1.01022554691078,0.001,0.520918883971096,0.001,0.39678969082706,0.001
"68",0.711562811259392,0.001,0.316914744699918,0.001,1.01940586259634,0.001,0.608606539895589,0.001,0.459042939881965,0.001
"69",0.338206201242402,0.001,0.192660894135878,0.01,1.04832472589679,0.001,0.562147354354196,0.001,0.355927511438824,0.001
"70",0.770647006562221,0.001,0.628466280218905,0.001,1.02148505346018,0.001,0.460527030927728,0.001,0.793246119620325,0.001
"71",0.838636906267339,0.001,0.653792039773879,0.001,1.00219838284847,0.001,0.540324584181377,0.001,1.96223798779605,0.001
"72",0.467059673523071,0.001,0.197166392830948,0.005,1.03021418810457,0.001,0.114891216147993,0.001,0.338868844549128,0.001
"73",0.734614647952955,0.001,0.421301119046398,0.001,1.01322630004046,0.001,0.340416577290868,0.001,0.822884873393276,0.001
"74",0.693408188480127,0.001,0.47495470300807,0.001,1.01806318571079,0.001,0.19196738315454,0.001,0.488522846171167,0.001
"75",0.447470927516273,0.001,0.394812365000361,0.001,1.00911420757521,0.001,0.356687247400301,0.001,0.570624276794622,0.001
"76",0.702006594875021,0.001,0.576203513689213,0.001,1.00558342611033,0.001,0.152860867796948,0.001,0.716784407430319,0.001
"77",0.817851631701567,0.001,0.503348526230991,0.001,1.01534989109056,0.001,0.413672792710498,0.001,0.629571471625578,0.001
"78",0.758270134228597,0.001,0.434479619359748,0.001,1.02994529658442,0.001,0.362660038031266,0.001,0.558766635271121,0.001
"79",0.740838877711222,0.001,0.421548771485394,0.001,1.00442001412869,0.001,0.74092966729337,0.001,0.985111357821047,0.001
"80",0.803861035288939,0.001,0.400104099206622,0.001,1.01875640358355,0.001,4.37361491757967,0.001,1.93792130968034,0.001
"81",0.837369749798904,0.001,0.424979549675084,0.001,1.01836684464273,0.001,1.26576859475083,0.001,1.21803802910428,0.001
"82",0.707151166909492,0.001,0.468479731767355,0.001,1.01954808715678,0.001,0.429640775946573,0.001,0.56316594698467,0.001
"83",0.911059782787031,0.001,0.597003028259069,0.001,1.03209292346042,0.001,0.374818096560193,0.001,1.99359740862202,0.001
"84",0.559291122857864,0.001,0.474761947110202,0.001,1.01570960522194,0.001,0.109575158904427,0.001,0.347311400077744,0.001
"85",0.614117956810974,0.001,0.471436570302965,0.001,1.00277817939542,0.001,0.121355366876841,0.001,0.544498947658369,0.001
"86",0.620985496732167,0.001,0.25696069421612,0.001,1.00102259673828,0.001,0.795396835279442,0.001,0.559306757473963,0.001
"87",0.653099911321047,0.001,0.266315146321464,0.007,1.01774482011556,0.001,2.58091946107996,0.001,1.09209809619862,0.001
"88",0.75881486234029,0.001,0.56466382081391,0.001,1.01931989876031,0.001,0.148933226610344,0.001,0.833981475838378,0.001
"89",0.895629162553266,0.001,0.60771799969253,0.001,1.02137774647285,0.001,0.49257844286876,0.001,1.5562567075556,0.001
"90",0.302268666951649,0.001,0.179710810124724,0.002,1.01132974693858,0.001,0.319051959262867,0.001,0.351906126380924,0.001
"91",0.910581355621574,0.001,0.530219835001513,0.001,1.01083599599849,0.001,1.59996915732753,0.001,2.16656193650234,0.001
"92",0.874741040259272,0.001,0.319910267021372,0.003,1.00519717350944,0.001,2.87262486636911,0.001,1.7363236203045,0.001
"93",0.829925815417612,0.001,0.587445916095892,0.001,1.03325355580991,0.001,0.340816820837679,0.001,1.51420807610516,0.001
